pageID,captionID,image_url,caption
5,7,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Jane-Scheinfeld-and-Cobey-Rapaport.jpg?fsum=51b35a7ccdf5,Jane Scheinfeld and Cobey Rapaport
5,8,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-3-8.jpg?fsum=bc570cacb977,L to R.: Hilary Dick and Karen Klopp; Bonnie Lautenberg and Ann McGuinn
5,9,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-6-1-1.jpg?fsum=8e82ec9ff249,L to R.: Jean Sharf and Fran Weissler; Heidi and Tom McWilliams
5,10,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Vicki-and-Chris-Kellogg.jpg?fsum=e8cf329f7e17,Vicki and Chris Kellogg
5,11,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-7-6.jpg?fsum=07abfd9a5ba9,L to R.: Mark Roithmayr and Jan Willinger; Lori Gendelman and Judy Snyder
5,12,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-9-4.jpg?fsum=f5b94248103c,Philip and Julie Geier Sam and Anita Michaels
5,13,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/8_Audrey-and-Martin-Gruss-Luce-Churchill.jpg?fsum=70170518e686,Audrey and Martin Gruss with Luce Churchill
5,14,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/12_Atmosphere.jpg?fsum=9ca3a47449f4,The table is set for lunch at Audrey’s Palm Beach home
5,15,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-1-1-4.jpg?fsum=a1950f893920,L to R.: Sarah Gavlak and Lionel Geneste; Candy Hamm and Audrey Gruss
5,16,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-3-2-1.jpg?fsum=930d2a2f9916,L to R.: Gail Nessel and Leezy Sculley; Carol Moran and Vera Serrano
5,17,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-2-8.jpg?fsum=36eeb48dae73,L to R.: Guy Bedarida and Audrey Gruss; Mashi Azmudeh and Luce Churchill
5,18,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-4-7.jpg?fsum=99da13517f66,L to R.: Jackie Drake and Lis Waterman Dana Hammond and Mai Hallingby Harrison
5,19,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_006.jpg?fsum=b7aa888e2026,Ellen and Joe Wright
5,20,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_011.jpg?fsum=b8408db708e1,"Paul Pellicci, MD, chief emeritus of Hip Service at HSS (panel moderator) with wife Virginia"
5,21,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_012.jpg?fsum=b158d1b5155a,Denis and Annabelle Coleman
5,22,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_016.jpg?fsum=290a5808b0ad,"Todd Albert, MD, surgeon-in-chief at HSS, with Brenda Strauss and Thomas Lister. Mr. Lister is co-chair of the HSS Board of Trustees"
5,23,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_019-1.jpg?fsum=2320663e6e09,"Louis A. Shapiro, CEO and president of HSS, with Marina Kellen French and daughter Annabelle Garrett"
5,24,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_020.jpg?fsum=d4d53142d068,"Panel participants from left to right: Paul Pellicci, MD; George Paletta, Jr., MD, MBA; David W. Altchek, MD; Michelle G. Carlson, MD; Frank P. Cammisa, Jr., MD; Peter J. Moley, MD; and Todd J. Albert, MD."
5,25,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_022.jpg?fsum=fcca2c1691af,"Frank P. Cammisa, Jr., MD, with Todd J. Albert, MD; and George A. Paletta, Jr., MD, MBA"
5,26,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_032.jpg?fsum=3b77039fa668,Guests gathered for the panel event
5,27,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_045.jpg?fsum=fcaf80b9a69f,Guests filled the room for the panel event
5,28,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_089.jpg?fsum=8f3ab156c56a,"Paul Pellicci, MD, moderates the Q&A session with the panel"
5,29,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_118.jpg?fsum=fc612d25312d,"Maura Scalise, Liz Moley, and RoAnn Costin"
5,30,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/105-121.jpg?fsum=a35443c4eefd,"L to R.: Jackie and George A. Paletta, Jr., MD; Reuben and Robin Jeffery"
5,31,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_123.jpg?fsum=ab36b672c41e,Guests mingled during the cocktail hour
5,32,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/HSS_108.jpg?fsum=30ca63d1873d,Photographs by CAPEHART (ADDF & HDRF); LILA PHOTO (HSS)
6,0,http://newyorksocialdiary.com/wp-content/uploads/2019/03/The-Jewish-Museums-33rd-Annual-Purim-Ball-at-the-Park-Avenue-Armory.jpg,"The Jewish Museum’s 33rd Annual Purim Ball at the Park Avenue Armory.
"
6,1,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Purim-Ball-2019-Pruzans.jpg?fsum=1b00b96ced59,"Robert Pruzan, Chairman of the Board, The Jewish Museum; and Tracey Winn Pruzan, honorees at The Jewish Museum’s Purim Ball 2019"
6,2,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Purim-Ball-2019-Beth-Nash-and-Claudia-Gould.jpg?fsum=8d6e732650d0,Beth Nash and Claudia Gould
6,3,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Purim-Ball-2019-Tracey-Winn-Pruzan-Robert-Pruzan-Cheryl-Effron-and-Blair-Effron.jpg?fsum=062b1043a1bd,"Tracey Winn Pruzan, Robert Pruzan, Chairman of the Board, The Jewish Museum, and Purim Ball 2019 Co-Chairs Cheryl Effron and Blair Effron"
6,4,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-3-2.jpg?fsum=e1c8b7ae7752,L to R.: Denise Porcaro and Joshua Russ Tupper; Frank Stella
6,5,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Purim-Ball-2019-Alyssa-Urban-Tracey-Winn-Pruzan-Ellie-Cullman-and-Suzanne-Vasile-1.jpg?fsum=f1625c1f130c,"Alyssa Urban, Tracey Winn Pruzan, Ellie Cullman, and Suzanne Vasile"
6,6,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-2-3.jpg?fsum=c1e512a744b4,L to R.: Glen Tobias and Lynn Tobias; Jane Mayle and Kadu Lennox
6,7,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Purim-Ball-2019-Andrew-Klaber-and-Jackie-Klaber.jpg?fsum=5e8d0052d993,Andrew Klaber and Jackie Klaber
6,8,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Purim-Ball-2019-Fern-Hurst-and-Amanda-Hirsh.jpg?fsum=5884d097ab93,Fern Hurst and Amanda Hirsh
6,9,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-1-3.jpg?fsum=6b317f53f8ca,L to R.: Caryn Effron and Jewish Museum trustee Craig Effron; John Weiss and Stephanie Roach
6,10,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Purim-Ball-2019-Jonathan-Crystal-and-Darcie-Crystal-Elyse-Buxbaum-Scott-Stringer.jpg?fsum=bef7e88ab858,"Jewish Museum trustee Jonathan Crystal and Darcie Crystal, Elyse Buxbaum, Deputy Director of Development, The Jewish Museum, and New York City Comptroller Scott Stringer"
6,11,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-4-3.jpg?fsum=cc402c0fb899,"L to R.: Kelly Taxter, Barnett and Annalee Newman Curator of Contemporary Art, the Jewish Museum, and Heidi Colsman-Freyberger, Executive Director, The Barnett Newman Foundation; Joseph Moinian and Jewish Museum trustee Nazee Moinian"
6,12,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Purim-Ball-2019-Michael-Kamsky-Chen-Guoqing-Liu-Ming-Ginny-Kamsky-Zhang-Xin-Pan-Shiyi.jpg?fsum=f1323df6578a,"Michael Kamsky, Chen Guoqing, Liu Ming, Jewish Museum trustee Ginny Kamsky, Zhang Xin, and Pan Shiyi"
6,13,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-5-2.jpg?fsum=fc5c2d88cfd9,L to R.: Wendy Evans Joseph and Calvin Tsao; Rachel Feinstein
6,14,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Purim-Ball-2019-Robert-Pruzan-Tracey-Winn-Pruzan-Susan-Scherr-and-Stephen-Scherr.jpg?fsum=1a35cc901904,"Robert Pruzan, Chairman of the Board, The Jewish Museum, Tracey Winn Pruzan, and Purim Ball 2019 Co-Chairs Susan Scherr and Stephen Scherr, Jewish Museum trustee"
6,15,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-6-2.jpg?fsum=64e9ad8dac73,"L to R.: Scooter LaForge and Izhar Patkin; Purim Ball 2019 Co-Chair Richard Plepler and Robert Pruzan, Chairman of the Board, The Jewish Museum"
6,16,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Purim-Ball-2019-Patricia-Cronin-and-Deborah-Kass.jpg?fsum=d71f8d7d2ee4,Patricia Cronin and Deborah Kass
6,17,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-7-3.jpg?fsum=cbbafce103fe,L to R.: Thelma Golden; Niki Russ Federman
6,18,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Purim-Ball-2019-Ian-Wardropper-and-Kiki-Smith-with-stilt-walker.jpg?fsum=0494ccd529fd,Zoran Skoko and Kiki Smith with stilt-walker
6,19,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Members-of-Purim-Ball-After-Party-Committee.jpg?fsum=7fb26fba1aea,Members of Purim Ball After Party Committee
6,20,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-2-1-1.jpg?fsum=f03a0d40f42b,"L to R.: Bonnie McElveen-Hunter, Helmut Koller, and Wendy Fritz; Wendy Victor and Helmut Koller"
6,21,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79713-Kevin-Flannery-Audrey-Flannery.jpg?fsum=68dda1b6b2c9,Kevin and Audrey Flannery
6,22,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79720-David-Leavitt-Gail-Leavitt.jpg?fsum=e3f82e1c3ecf,David and Gail Leavitt
6,23,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79726-Kathy-Baldwin-Whitney-Cameron-Hayes-Jonathan-Cameron-Hayes.jpg?fsum=6b1be72634d0,"Kathy Baldwin, Whitney Cameron-Hayes, and Jonathan Cameron-Hayes"
6,24,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79733-Wendy-Fritz-Benigna-Kirsten-Kim-Kirsten.jpg?fsum=57e6a9d009b5,"Wendy Fritz, Benigna Kirsten, and Kim Kirsten"
6,25,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79750-Countess-Diane-De-La-Begassiere.jpg?fsum=1b76232aa685,Countess Diane de La Begassiere
6,26,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79763-David-Gilmour-Herb-Jacobi-Jillian-Gilmour-Helmut-Koller.jpg?fsum=8ddd1d89f284,"David Gilmour, Herb Jacobi, Jillian Gilmour, and Helmut Koller"
6,27,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79764-Mai-Hallingby-Michel-Witmer.jpg?fsum=6aca15e1564a,Mai Hallingby and Michel Witmer
6,28,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79769-Amy-Hoadley-Sharon-Bush.jpg?fsum=ee32df46efe0,Amy Hoadley and Sharon Bush
6,29,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79773-Franck-Laverdin-Baroness-Von-Oppenheim.jpg?fsum=a70bb7f4e4d0,Franck Laverdin and Baroness Von Oppenheim
6,30,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79781-Richard-Connaughton-Audrey-Flannery-Kevin-Flannery-Karen-Finnegan-Brent-Finnegan-Frank-Breslin.jpg?fsum=e0ac250ccf35,"Richard Connaughton, Audrey Flannery, Kevin Flannery, Karen Finnegan, Brent Finnegan, and Frank Breslin"
6,31,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-3-1-2.jpg?fsum=c237b6dcdd8c,L to R.: David and Suzanne Frisbie; Inger Anderson
6,32,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79782-Monique-Ogilvie-Reinhardt-Brandner-Claudia-Brandner.jpg?fsum=43c0da24ad24,"Monique Ogilvie, Reinhardt Brandner, and Claudia Brandner"
6,33,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79790-Helmut-Koller-Karen-Davison-Annette-Rawlings.jpg?fsum=271f30fe5f4e,"Helmut Koller, Karen Davison, and Annette Rawlings"
6,34,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79795-Liz-Ryan-Ed-Carter.jpg?fsum=cac28e9eb9a2,Liz Ryan and Ed Carter
6,35,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79802-Norman-Volk-Veronica-Boswell-Cesare-Barro-Prince-Eric-De-Bourbon-Parme.jpg?fsum=5632d7f568c0,"Norman Volk, Veronica Boswell, Cesare Barro, and Prince Eric De Bourbon-Parme"
6,36,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-1-1-1.jpg?fsum=b3d86bf6d778,L to R.: Mathieu-Francois Spannagel and Countess Dorothea de La Houssaye; Edwina Sandys and Franck Laverdin
6,37,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79813-Laura-Trepte-Wendy-Fritz-Eleanor-Trepte.jpg?fsum=835ec607ebd3,"Laura Trepte, Wendy Fritz, and Eleanor Trepte"
6,38,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79830-Rick-Rose-Wendy-Fritz-Anka-Palitz-Barry-Duncan.jpg?fsum=20191f087abd,"Rick Rose, Wendy Fritz, Anka Palitz, and Barry Duncan"
6,39,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79834-Carol-Williams-Scott-Williams.jpg?fsum=cfc8a9a3b042,Carol and Scott Williams
6,40,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79850-Willy-Meyer-Eliza-Meyer-Olivia-Meyer-Morgan-Poos.jpg?fsum=ae590927b187,"Willy Meyer, Eliza Meyer, Olivia Meyer, and Morgan Poos"
6,41,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_79858-Anka-Palitz-Ron-Burkardt-Julie-Hayek.jpg?fsum=efe3f1668289,"Anka Palitz, Ron Burkardt, and Julie Hayek"
6,42,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/Untitled-4-1-1.jpg?fsum=17eec6947d97,L to R.: Valerie Peyton Horn; Kim Puffenbarger and George Palladino
6,43,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/AWA_0751-Dragana-Connaughton.jpg?fsum=8137912679a0,Dragana Connaughton
6,44,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/anniewatt_97709-Wendy-Fritz-Silver-Fritz.jpg?fsum=269b57d54280,Wendy and Silver Fritz
6,45,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/03/AWA_0598-Ashley-Frisbie.jpg?fsum=5c99ca67140b,Ashley Frisbie
7,0,http://newyorksocialdiary.com/wp-content/uploads/2019/02/106_lighthouse19-1.jpg,"Michael Donnell, Tom Quick, Mary Quick, Jim Daras, and Eileen and Leslie Quick
"
7,1,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/037_lighthouse19.jpg?fsum=ee70d5e561bb,"James Dubin, Tom Quick, and Dr. Alan Morse"
7,2,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/4-6-1.jpg?fsum=84157d825933,L to R.: Dr. Alan Morse and Judy Morse; Craig Washington and Babette Rizzuto
7,3,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/021_lighthouse19.jpg?fsum=fe8939f39015,"Michael James, Susan Lloyd, and Jason Laskey"
7,4,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/30-33.jpg?fsum=4c130f547f15,L to R.: Nadine and Lars Bolander; Marc Rosen and Pam Fiori
7,5,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/011_lighthouse19.jpg?fsum=6243f94021fc,"Elizabeth Pugatch, James and Susan Dubin, and Alexander Pugatch"
7,6,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/43-46.jpg?fsum=912cfb2e36ba,L to R.: Kate and Hashem Khosrovani; Michael and Holly McCloskey
7,7,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/048_lighthouse19.jpg?fsum=f0ba0bd94b82,"Mary Quick, Tom Quick, and Grace Meigher"
7,8,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/51-58.jpg?fsum=8403ee04d60a,L to R.: Vera and Julio Serrano; Mai Hallingby and Earle Mack
7,9,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/054_lighthouse19.jpg?fsum=24cfd8f6bbb1,Dudley and Peggy Moore with John Dotterrer
7,10,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/062_lighthouse19.jpg?fsum=8bde025838e1,Jesse and Rand Araskog with Julie Araskog
7,11,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/065_lighthouse19.jpg?fsum=a04c786e9bbf,"Jackie Weld Drake, Bill Beadleston, and Sallie Phillips"
7,12,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/072_lighthouse19.jpg?fsum=adc2ed8a15ea,"Lee Bell, Consuela Hutton, Peter di Paolo, Dora Frost, and Fotios Pantazis"
7,13,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/77-78.jpg?fsum=211e10004116,L to R.: Mary Mahoney and Linda Dweck; Geraldine Nager and Ashley Ramos
7,14,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/079_lighthouse19.jpg?fsum=58529463d79c,"Kate Gubelmann, Lore Dodge, and Kit Pannill"
7,15,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/080_lighthouse19-copy.jpg?fsum=1b3b6bb29e04,Talbott Maxey and Michael Donnell
7,16,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/087_lighthouse19.jpg?fsum=0004782200ff,"Stephen de Angelis, Mai Hallingby, Dennis Melchoir, and Nancy Paul"
7,17,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/090_lighthouse19.jpg?fsum=cd2e35e85dc6,"Bill Eubanks, Sharon Bush, and Ben Stein"
7,18,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/DSC_04643-Jack-Lenor-Larsen.jpg?fsum=55b2f310bbde,Jack Lenor Larsen
7,19,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/DSC_04741-James-Carpenter-Toshiko-Mori-Paul-Goldberger.jpg?fsum=582262dc3400,"James Carpenter, Toshiko Mori, and Paul Goldberger"
7,20,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/DSC_04805-James-Snyder-James-Carpenter-Toshiko-Mori-Paul-Goldberger-Matko-Tomicic.jpg?fsum=528cf0adf537,"James Snyder, James Carpenter, Toshiko Mori, Paul Goldberger, and Matko Tomicic"
7,21,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/DSC_04584-Eileen-OKane-Kornreich-Dianne-Benson-Mariah-Whitmor-Taylor-Westfal-Elizabeth-Lear.jpg?fsum=2d339870a490,"Eileen O’Kane Kornreich, Dianne Benson, Mariah Whitmor, Taylor Westfal, and Elizabeth Lear"
7,22,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/DSC_04554-Thalia-DeBora-Baroness-Sheri-de-Borchgrave-Onlyn-Chancy-Ian-Shapolsky.jpg?fsum=8e8d2ed49d1d,"Thalia DeBora, Baroness Sheri de Borchgrave, Onlyn Chancy, and Ian Shapolsky"
7,23,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/DSC_04606-Diane-Abbey-Arthur-Abbey.jpg?fsum=0e6f87842ebd,Diane Abbey and Arthur Abbey
7,24,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/DSC_04550-Jennifer-Lafferty-Lansing-Moore.jpg?fsum=5d3c367219e7,Jennifer Lafferty and Lansing Moore
7,25,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/DSC_04542-Jack-Lenor-Larsen-Peter-Olsen.jpg?fsum=eae0f3c72d18,Jack Lenor Larsen and Peter Olsen
7,26,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/DSC_04590-Tracey-Hummer-William-Menking.jpg?fsum=5de713b6fea5,Tracey Hummer and William Menking
7,27,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/DSC_04531-Sophie-Aliese-Hollis-Lee-Skolnick-Suzanne-Stephens.jpg?fsum=11d624659eec,"Sophie Aliese Hollis, Lee Skolnick, and Suzanne Stephens"
7,28,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/DSC_04480-Steve-Perlbinder-Sandy-Perlbinder-Paul-Alter-Lee-Skolnick.jpg?fsum=78754076d085,"Steve Perlbinder, Sandy Perlbinder, Paul Alter, and Lee Skolnick"
7,29,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/DSC_04440-Emma-Clurman-Richard-DeRose-Dianne-Benson.jpg?fsum=e9955ab1bd58,"Emma Clurman, Richard DeRose, and Dianne Benson"
7,30,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/35-41.jpg?fsum=9ba10a7b8baa,L to R.: Steve and Angela Kumble; Charles and Ann Johnson
7,31,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/090_Kumbledinner19.jpg?fsum=646444937277,"Ruth Baum, Michael James, and Monica Laurans"
7,32,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/45-47.jpg?fsum=980bb01fcbc0,L to R.: Tyra and Karl Weitz; Alton and Sharon O’Neil
7,33,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/100_Kumbledinner19.jpg?fsum=62fc40976511,"Mark-Anthony Edwards, Ron Marshall, Valerie Simpson, B. Michael, and Angela Kumble"
7,34,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/57-61.jpg?fsum=4f5440a7d3df,L to R.: Lynn and Ed Phelps; Scott and Monica Laurans
7,35,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/63-67.jpg?fsum=99e72dd02e2d,L to R.: Lynn and Andy Gross; Toni and Martin Sosnoff
7,36,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/117_Kumbledinner19.jpg?fsum=5a85d6eb8978,"Mark Helliar, Angela Kumble, James Laskey, and Michael James"
7,37,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2019/02/76-85.jpg?fsum=316c32903f0d,L to R.: Linda and Chat Hickox; Sonja and Mark Stevens
8,0,http://newyorksocialdiary.com/wp-content/uploads/2015/01/24-WinterBallDanceFloor.jpg,"The dance floor at The Museum of the City of New York's annual Winter Ball at Cipriani 42nd Street.
"
8,1,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2015/01/1-WinterBallProgram.jpg?fsum=11edb965c053,Museum of the City of New York (MCNY) Exhibition Program at the 2019 Winter Ball
8,2,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2015/01/9-BurwellSchorr-AlexiaHammRyan-MarkGilbertson-KathyProunis-NicoleHanleyPickett-WhitneyDonhauser-AllisonRockefeller-Calvert-Moore-AndrewRoosevelt.jpg?fsum=acbe5956e46b,"Burwell Schorr, Alexia Hamm Ryan, Mark Gilbertson, Kathy Prounis, Nicole Hanley Pickett, Whitney Donhauser, Allison Rockefeller, Calvert Moore, and Andrew Roosevelt"
8,3,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2015/01/2-20.jpg?fsum=352fbc2e8fcf,"L to R.: Kathy and Othon Prounis; Dayssi Olarte de Kanavos, Mark Gilbertson, Alexandra Lind Rose, and Nancy Sambuco"
8,4,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2015/01/3-NicoleMiller-KimTaipale.jpg?fsum=24e10b8461dc,Nicole Miller and Kim Taipale
8,5,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2015/01/4-StaceyBronfman-AlexRoepers.jpg?fsum=1de0911e315a,Stacey Bronfman and Alex Roepers
8,6,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2015/01/5-ShanaGary-CharlieSloan-StephanieHessler-Jeremy-Smith-PaigeBoller-WendyMocco.jpg?fsum=c1854eeb53c0,"Shana Gary, Charlie Sloan, Stephanie Hessler, Jeremy Smith, Paige Boller, and Wendy Mocco"
8,7,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2015/01/6-AnthonyBellomo-ChristopherSpitzmiller-KevinBarba-Hill-JoshBarba-Hill.jpg?fsum=07675a3e9881,"Anthony Bellomo, Christopher Spitzmiller, KevinBarba-Hill, and Josh Barba-Hill"
8,8,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2015/01/19-17.jpg?fsum=df4469d6ac25,"L to R.: Kathy Prounis, Sergio Orozco, and Yaz Hernandez; Burwell and Chip Schorr"
8,9,https://nysd-9904cefd.cdn.sitedistrict.com/wp-content/uploads/2015/01/7-AmyFineCollins-PrinceDimitriofYugoslavia-Somers-Farkas.jpg?fsum=2e365f7b0fc5,"Amy Fine Collins, Prince Dimitri of Yugoslavia, and Somers Farkas"
